do you have a flight from charlotte to atlanta on june first  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-month_name B-first  ,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number  
a flight on continental airlines leaving boston and going to denver  ,<NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O B-airline_name I-airline_name O B-fromloc.city_name O O O B-toloc.city_name  
what flights do you have today from san francisco to pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-today_relative <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name  ,O O O O O B-depart_date.today_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name  
all the flights from baltimore to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
give me flights that arrive in baltimore from denver  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O B-toloc.city_name O B-fromloc.city_name  
give me the flights from kansas city to chicago leaving next wednesday arriving at chicago at about DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> B-next B-day_name <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-about B-time I-time  ,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.date_relative B-depart_date.day_name O O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time  
what flights are available on dl from dallas to atlanta on monday morning  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_code <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name B-period_of_day  ,O O O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day  
i would like to see the economy fares for denver to philadelphia  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-economy <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O B-economy O O B-fromloc.city_name O B-toloc.city_name  
how many fares are there one way from tacoma to montreal  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-round_trip I-round_trip <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name  
what are the flights from montreal to chicago  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
american airlines from denver to milwaukee  ,B-airline_name I-airline_name <NOTABLE> B-city_name <NOTABLE> B-city_name  ,B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name  
okay i 'd like a nonstop flight from houston to memphis that arrives in memphis in the early afternoon on tuesday june first  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-flight_stop <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-period_of_day B-period_of_day <NOTABLE> B-day_name B-month_name B-first  ,O O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name O O B-depart_time.period_of_day B-arrive_time.period_of_day O B-arrive_date.day_name B-arrive_date.month_name B-arrive_date.day_number  
what are the flights from charlotte to atlanta returning on tuesday july thirteenth  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-day_name B-month_name B-day_number  ,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number  
is there a flight between oakland and boston with a stopover in dallas fort worth on twa  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name I-city_name <NOTABLE> B-airline_code  ,O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name O B-airline_code  
show me the flights from cincinnati to denver  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
okay i <UNK> <UNK> <UNK> <UNK> who <UNK> to take a round trip ticket from charlotte to montreal  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-round_trip I-round_trip <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name  
what first class flights are available on july twenty fifth DIGITDIGITDIGITDIGIT from denver to baltimore  ,<NOTABLE> B-class_type I-class_type <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-month_name B-day_number I-day_number B-year <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O B-class_type I-class_type O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-depart_date.year O B-fromloc.city_name O B-toloc.city_name  
show me morning flights from atlanta to philadelphia  ,<NOTABLE> <NOTABLE> B-period_of_day <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name  
i would like to fly to san francisco early in the day  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name B-early <NOTABLE> <NOTABLE> <NOTABLE>  ,O O O O O O B-toloc.city_name I-toloc.city_name B-depart_time.period_mod O O O  
list the flights from philadelphia to dallas on american airlines  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-airline_name I-airline_name  ,O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name  
what does the abbreviation dl mean  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_code <NOTABLE>  ,O O O O B-airline_code O  
list daily flights from denver to boston  ,<NOTABLE> B-flight_days <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O B-flight_days O O B-fromloc.city_name O B-toloc.city_name  
i 'd like to find a flight from charlotte to las vegas and make a stop in st. louis  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name  ,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name I-stoploc.city_name  
what airline is ea the abbreviation for  ,<NOTABLE> <NOTABLE> <NOTABLE> B-airline_code <NOTABLE> <NOTABLE> <NOTABLE>  ,O O O B-airline_code O O O  
thank you very much now can you help me with information on flights from boston to atlanta  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name  
show me all flights arriving to denver from oakland  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O B-toloc.city_name O B-fromloc.city_name  
how many cities are served by eastern with first class flights  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name <NOTABLE> B-class_type I-class_type <NOTABLE>  ,O O O O O O B-airline_name O B-class_type I-class_type O  
i 'd like to know the price of first class seats from atlanta to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-class_type I-class_type <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
i would like to find a flight that goes from boston to orlando i would like it to have a stop in new york and i would like a flight that serves breakfast  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-meal_description  ,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O B-stoploc.city_name I-stoploc.city_name O O O O O O O O B-meal_description  
show me flights from boston to denver on tuesday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name  ,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name  
show me the flights from atlanta to boston  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
what are the seating <UNK> of planes between pittsburgh and baltimore  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O O O B-fromloc.city_name O B-toloc.city_name  
please give me the cheapest round trip airfare from atlanta to philadelphia on august the first  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative B-round_trip I-round_trip <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-month_name <NOTABLE> B-first  ,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name O B-depart_date.day_number  
does midwest express serve baltimore  ,<NOTABLE> B-airline_name <NOTABLE> <NOTABLE> B-city_name  ,O B-airline_name O O B-city_name  
what is the distance from san francisco international airport to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airport_name I-airport_name I-airport_name I-airport_name <NOTABLE> B-city_name I-city_name  ,O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name I-toloc.city_name  
show me flights from denver to philadelphia  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name  
which airlines fly from bwi to dallas fort worth  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airport_code <NOTABLE> B-city_name I-city_name I-city_name  ,O O O O B-fromloc.airport_code O B-toloc.city_name I-toloc.city_name I-toloc.city_name  
flights from oakland to san francisco  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
show me flights on sunday going from san francisco to boston nonstop first class leaving after DIGITDIGIT noon  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-day_name <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name B-flight_stop B-class_type I-class_type <NOTABLE> B-after B-time I-time  ,O O O O B-depart_date.day_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-flight_stop B-class_type I-class_type O B-depart_time.time_relative B-depart_time.time I-depart_time.time  
are there any flights from atlanta to denver  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
i would like a nonstop flight between pittsburgh and philadelphia leaving in the afternoon and arriving in the <UNK> of DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-flight_stop <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-period_of_day <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-vicinity <NOTABLE> B-time I-time  ,O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.period_of_day O O O O B-arrive_time.time_relative O B-arrive_time.time I-arrive_time.time  
what are the cheapest round trip flights from denver to pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative B-round_trip I-round_trip <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name  
how many flights does twa have with business class  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_code <NOTABLE> <NOTABLE> B-class_type I-class_type  ,O O O O B-airline_code O O B-class_type I-class_type  
what are the flights from dallas to san francisco on tuesday october first  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-day_name B-month_name B-first  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number  
what is the last flight from washington to boston  ,<NOTABLE> <NOTABLE> <NOTABLE> B-last <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name  
what is hp  ,<NOTABLE> <NOTABLE> B-airline_code  ,O O B-airline_code  
i 'd like to get a flight from washington to oakland with a stopover in dallas fort worth for september fifteenth  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name I-city_name <NOTABLE> B-month_name B-day_number  ,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name O B-depart_date.month_name B-depart_date.day_number  
i 'm requesting flight information on a flight from san francisco to pittsburgh on friday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name  ,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name  
flights and fares from denver to oakland  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name  
what is the cheapest fare from washington to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
what flights from atlanta to washington  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-fromloc.city_name O B-toloc.city_name  
i 'm looking for a flight from pittsburgh to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
what is the lowest price fare from atlanta to san francisco on flight delta DIGITDIGIT and delta DIGITDIGITDIGIT  ,<NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative I-cost_relative <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> B-airline_name B-integer <NOTABLE> B-airline_name B-integer  ,O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-airline_name B-flight_number O B-airline_name B-flight_number  
i would like a flight from boston to san francisco on august seventeenth  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-month_name B-day_number  ,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number  
show me all the night fares between philadelphia and san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-period_of_day <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
philadelphia to boston monday  ,B-city_name <NOTABLE> B-city_name B-day_name  ,B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name  
i need a flight from philadelphia to denver  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
i 'd like to fly continental airlines between boston and philadelphia  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name  
can i fly from boston to baltimore washington  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.city_name  
give me the flights from memphis tennessee to charlotte north carolina  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-state_name <NOTABLE> B-city_name B-state_name I-state_name  ,O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name I-toloc.state_name  
i need a flight from philadelphia to denver  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
show me the nonstop flights from dallas to houston  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_stop <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name  
what are the flights from denver to san francisco on tuesday october fifteenth  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-day_name B-month_name B-day_number  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number  
what type of aircraft does eastern fly from atlanta to denver before DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-before B-time I-time  ,O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time  
which is the flight number for the us air flight from philadelphia to boston is it DIGITDIGITDIGIT or is it DIGITDIGITDIGITDIGITDIGITDIGIT  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-integer B-or <NOTABLE> <NOTABLE> B-integer  ,O O O O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O O B-flight_number B-or O O B-flight_number  
i need a flight from baltimore to seattle  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
are there any flights from boston to oakland that stop  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-stop  ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-flight_stop  
i would like to fly from baltimore to san francisco on eastern airlines  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-airline_name I-airline_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name  
give me the flights for american airline from philadelphia to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name  
flights from westchester county to san francisco daily  ,<NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name I-city_name B-flight_days  ,O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-flight_days  
show me all the information about the flight from baltimore to dallas which is <UNK> dl DIGITDIGITDIGITDIGIT dl DIGITDIGITDIGIT  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-airline_code B-integer B-airline_code B-integer  ,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-airline_code B-flight_number B-airline_code B-flight_number  
show me flights from denver to philadelphia  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name  
i would like to fly from denver to atlanta by way of pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name  
show me the latest flight to love field  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_mod <NOTABLE> <NOTABLE> B-airport_name I-airport_name  ,O O O B-flight_mod O O B-toloc.airport_name I-toloc.airport_name  
please give me the flights available from boston to pittsburgh on wednesday of next week  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name <NOTABLE> B-next <NOTABLE>  ,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.date_relative O  
how many of delta 's night flights are first class  ,<NOTABLE> <NOTABLE> <NOTABLE> B-airline_name <NOTABLE> B-period_of_day <NOTABLE> <NOTABLE> B-class_type I-class_type  ,O O O B-airline_name O B-depart_time.period_of_day O O B-class_type I-class_type  
okay does twa have a flight from dallas to san francisco  ,<NOTABLE> <NOTABLE> B-airline_code <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O B-airline_code O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
what are the flights between pittsburgh and san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
which flights are between boston and baltimore washington  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.city_name  
can you tell me the flights on october fifteenth DIGITDIGITDIGITDIGIT from boston to oakland  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-month_name B-day_number B-year <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O O B-depart_date.month_name B-depart_date.day_number B-depart_date.year O B-fromloc.city_name O B-toloc.city_name  
i 'd like to fly from philadelphia to dallas to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name I-toloc.city_name  
show me the flights from boston to san francisco that stop in atlanta  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name  
show me the flights from boston to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
i 'd like to know the information from boston to philadelphia nonstop  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-flight_stop  ,O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-flight_stop  
what afternoon flights are available from denver to san francisco on wednesdays  ,<NOTABLE> B-period_of_day <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-day_name  ,O B-depart_time.period_of_day O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name  
what ground transportation is available in baltimore for the day after tomorrow  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-today_relative I-today_relative I-today_relative I-today_relative  ,O O O O O O B-city_name O B-today_relative I-today_relative I-today_relative I-today_relative  
please list the flights from charlotte to long beach arriving after lunch time  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-after B-period_of_day I-period_of_day  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.period_of_day I-arrive_time.period_of_day  
show me the flights from san francisco to newark that leave after DIGITDIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-after B-time I-time  ,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time  
show me all the direct flights from baltimore to atlanta  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-direct <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-connect O O B-fromloc.city_name O B-toloc.city_name  
what flights leave from atlanta to boston on june twenty ninth in the afternoon  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-month_name B-day_number I-day_number <NOTABLE> <NOTABLE> B-period_of_day  ,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-depart_time.period_of_day  
